SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,49,001,Utah,Beaver County,1,0,7072,3624,3448,3401,3269,12,15,84,64,35,32,20,6,72,62,3467,3325,34,38,116,88,58,49,25,11,3179,3029,3041,2906,6,9,31,29,34,29,15,6,52,50,3087,2951,23,26,50,48,53,44,19,11,445,419,360,363,6,6,53,35,1,3,5,0,20,12,380,374,11,12,66,40,5,5,6,0
050,49,001,Utah,Beaver County,1,1,541,272,269,254,247,0,0,7,10,4,3,0,0,7,9,261,255,2,4,11,14,5,4,0,1,238,211,225,199,0,0,3,2,4,3,0,0,6,7,231,205,2,2,6,6,5,4,0,1,34,58,29,48,0,0,4,8,0,0,0,0,1,2,30,50,0,2,5,8,0,0,0,0
050,49,001,Utah,Beaver County,1,2,608,326,282,291,262,1,5,19,8,1,1,1,0,13,6,302,268,5,8,24,8,7,4,2,0,265,243,250,231,0,4,2,1,1,1,1,0,11,6,259,237,4,7,6,1,6,4,2,0,61,39,41,31,1,1,17,7,0,0,0,0,2,0,43,31,1,1,18,7,1,0,0,0
050,49,001,Utah,Beaver County,1,3,691,353,338,335,322,0,2,6,3,2,3,4,0,6,8,341,329,2,8,9,3,3,6,4,0,302,284,291,271,0,1,1,2,2,3,3,0,5,7,296,277,2,6,3,2,3,6,3,0,51,54,44,51,0,1,5,1,0,0,1,0,1,1,45,52,0,2,6,1,0,0,1,0
050,49,001,Utah,Beaver County,1,4,631,333,298,325,288,0,3,2,3,0,0,1,0,5,4,330,291,2,5,4,4,1,1,1,1,296,266,291,260,0,1,0,1,0,0,1,0,4,4,295,263,2,3,1,2,1,1,1,1,37,32,34,28,0,2,2,2,0,0,0,0,1,0,35,28,0,2,3,2,0,0,0,0
050,49,001,Utah,Beaver County,1,5,431,215,216,205,201,0,0,3,3,2,6,1,0,4,6,209,207,2,1,4,5,3,7,1,2,194,175,187,165,0,0,1,1,2,5,1,0,3,4,190,169,1,0,2,3,3,5,1,2,21,41,18,36,0,0,2,2,0,1,0,0,1,2,19,38,1,1,2,2,0,2,0,0
050,49,001,Utah,Beaver County,1,6,367,191,176,170,165,0,0,10,4,4,2,0,0,7,5,174,170,2,1,12,6,8,3,2,1,168,153,152,145,0,0,6,3,4,2,0,0,6,3,155,148,2,0,8,4,7,3,2,1,23,23,18,20,0,0,4,1,0,0,0,0,1,2,19,22,0,1,4,2,1,0,0,0
050,49,001,Utah,Beaver County,1,7,334,168,166,153,152,2,0,6,3,0,2,2,3,5,6,158,157,2,3,8,6,2,4,3,3,143,150,132,140,1,0,5,1,0,2,2,3,3,4,135,144,1,2,5,3,2,3,3,3,25,16,21,12,1,0,1,2,0,0,0,0,2,2,23,13,1,1,3,3,0,1,0,0
050,49,001,Utah,Beaver County,1,8,462,221,241,202,230,0,2,7,9,2,0,8,0,2,0,204,230,1,2,8,9,2,0,8,0,186,203,174,197,0,2,4,4,2,0,4,0,2,0,176,197,1,2,5,4,2,0,4,0,35,38,28,33,0,0,3,5,0,0,4,0,0,0,28,33,0,0,3,5,0,0,4,0
050,49,001,Utah,Beaver County,1,9,460,238,222,221,211,4,2,3,4,3,2,1,1,6,2,226,213,5,2,8,5,4,3,1,1,198,178,188,174,4,0,0,0,2,1,1,1,3,2,190,176,5,0,2,1,3,2,1,1,40,44,33,37,0,2,3,4,1,1,0,0,3,0,36,37,0,2,6,4,1,1,0,0
