SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,47,001,Tennessee,Anderson County,1,0,77123,37783,39340,34536,36043,1582,1552,201,193,526,583,43,36,895,933,35396,36944,2104,2109,468,476,684,729,58,62,36420,38095,33416,35008,1514,1496,155,145,512,560,21,19,802,867,34195,35850,1989,2022,378,393,651,689,33,40,1363,1245,1120,1035,68,56,46,48,14,23,22,17,93,66,1201,1094,115,87,90,83,33,40,25,22
050,47,001,Tennessee,Anderson County,1,1,4085,2083,2002,1793,1708,100,95,8,15,39,35,4,5,139,144,1926,1850,218,219,20,25,53,50,5,5,1960,1873,1700,1615,92,86,3,3,36,32,1,1,128,136,1824,1749,205,205,10,10,47,45,2,1,123,129,93,93,8,9,5,12,3,3,3,4,11,8,102,101,13,14,10,15,6,5,3,4
050,47,001,Tennessee,Anderson County,1,2,4484,2286,2198,2006,1916,113,111,8,13,30,33,12,7,117,118,2119,2034,212,209,18,19,45,49,12,8,2125,2072,1881,1837,99,97,4,4,24,22,5,2,112,110,1989,1947,195,192,12,7,39,36,5,3,161,126,125,79,14,14,4,9,6,11,7,5,5,8,130,87,17,17,6,12,6,13,7,5
050,47,001,Tennessee,Anderson County,1,3,4952,2502,2450,2205,2203,124,83,9,15,22,17,3,3,139,129,2341,2329,230,188,28,24,43,34,5,8,2322,2311,2054,2083,118,78,5,10,22,17,2,1,121,122,2174,2202,214,180,14,15,41,31,4,5,180,139,151,120,6,5,4,5,0,0,1,2,18,7,167,127,16,8,14,9,2,3,1,3
050,47,001,Tennessee,Anderson County,1,4,4564,2393,2171,2150,1939,106,101,13,10,20,17,1,1,103,103,2252,2042,178,181,29,22,38,33,3,3,2266,2046,2039,1831,101,94,11,6,20,17,0,1,95,97,2133,1928,169,170,21,15,37,32,2,3,127,125,111,108,5,7,2,4,0,0,1,0,8,6,119,114,9,11,8,7,1,1,1,0
050,47,001,Tennessee,Anderson County,1,5,4043,2075,1968,1855,1765,109,98,15,8,22,22,1,0,73,75,1927,1834,161,151,31,21,34,39,2,3,1985,1885,1786,1691,104,95,10,7,22,22,0,0,63,70,1848,1757,151,144,23,18,32,38,1,3,90,83,69,74,5,3,5,1,0,0,1,0,10,5,79,77,10,7,8,3,2,1,1,0
050,47,001,Tennessee,Anderson County,1,6,4839,2438,2401,2156,2170,135,109,14,8,61,46,2,1,70,67,2222,2229,165,143,36,28,86,64,3,5,2344,2314,2079,2094,131,108,9,6,61,44,1,1,63,61,2140,2150,157,138,27,24,85,60,2,4,94,87,77,76,4,1,5,2,0,2,1,0,7,6,82,79,8,5,9,4,1,4,1,1
050,47,001,Tennessee,Anderson County,1,7,4558,2290,2268,2059,2080,110,94,6,7,66,53,4,4,45,30,2098,2109,125,106,24,21,83,63,6,4,2207,2185,1989,2007,107,91,3,5,65,53,2,2,41,27,2025,2033,119,103,19,17,81,62,4,2,83,83,70,73,3,3,3,2,1,0,2,2,4,3,73,76,6,3,5,4,2,1,2,2
050,47,001,Tennessee,Anderson County,1,8,4490,2226,2264,2027,2048,118,93,11,17,41,50,4,7,25,49,2049,2093,126,107,23,47,49,61,5,12,2113,2186,1928,1988,114,89,8,13,41,49,2,5,20,42,1945,2028,118,101,19,37,49,57,3,7,113,78,99,60,4,4,3,4,0,1,2,2,5,7,104,65,8,6,4,10,0,4,2,5
050,47,001,Tennessee,Anderson County,1,9,4614,2329,2285,2145,2066,89,117,17,18,40,49,5,4,33,31,2175,2097,93,125,39,36,51,55,7,6,2244,2204,2075,1997,88,115,13,15,40,49,2,4,26,24,2100,2021,91,120,30,28,47,55,3,6,85,81,70,69,1,2,4,3,0,0,3,0,7,7,75,76,2,5,9,8,4,0,4,0
