SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,28,001,Mississippi,Adams County,1,0,29538,15431,14107,7688,5405,7369,8400,111,67,94,88,6,2,163,145,7824,5527,7471,8488,164,122,129,115,13,8,12781,13866,5319,5257,7175,8336,55,51,92,84,3,0,137,138,5435,5373,7264,8420,94,103,121,109,9,6,2650,241,2369,148,194,64,56,16,2,4,3,2,26,7,2389,154,207,68,70,19,8,6,4,2
050,28,001,Mississippi,Adams County,1,1,1640,801,839,247,265,534,540,3,6,6,12,0,0,11,16,257,281,544,555,5,6,6,13,0,0,781,810,232,251,530,532,3,3,6,8,0,0,10,16,241,267,539,547,5,3,6,9,0,0,20,29,15,14,4,8,0,3,0,4,0,0,1,0,16,14,5,8,0,3,0,4,0,0
050,28,001,Mississippi,Adams County,1,2,1610,808,802,230,249,550,530,4,11,1,2,0,0,23,10,252,259,569,540,5,11,4,2,1,0,767,770,205,231,541,526,1,1,1,2,0,0,19,10,224,241,558,536,2,1,2,2,0,0,41,32,25,18,9,4,3,10,0,0,0,0,4,0,28,18,11,4,3,10,2,0,1,0
050,28,001,Mississippi,Adams County,1,3,1685,852,833,284,270,544,549,1,3,7,2,0,0,16,9,300,278,557,558,2,4,10,2,0,0,841,816,273,260,544,543,1,2,7,2,0,0,16,9,289,268,557,552,2,3,10,2,0,0,11,17,11,10,0,6,0,1,0,0,0,0,0,0,11,10,0,6,0,1,0,0,0,0
050,28,001,Mississippi,Adams County,1,4,1603,807,796,251,227,529,546,2,4,1,3,0,0,24,16,272,242,545,558,7,5,6,6,2,1,785,780,236,216,524,543,2,3,1,3,0,0,22,15,256,230,539,554,6,4,5,6,2,1,22,16,15,11,5,3,0,1,0,0,0,0,2,1,16,12,6,4,1,1,1,0,0,0
050,28,001,Mississippi,Adams County,1,5,1551,841,710,319,206,488,496,10,4,9,2,0,0,15,2,331,207,500,496,13,5,12,3,0,1,729,697,221,197,481,492,6,4,8,2,0,0,13,2,232,198,491,492,8,5,11,3,0,1,112,13,98,9,7,4,4,0,1,0,0,0,2,0,99,9,9,4,5,0,1,0,0,0
050,28,001,Mississippi,Adams County,1,6,1900,1074,826,565,255,476,550,13,4,3,12,1,0,16,5,576,259,484,552,20,7,9,13,2,0,751,811,277,246,453,545,5,4,3,12,1,0,12,4,284,249,459,547,9,6,9,13,2,0,323,15,288,9,23,5,8,0,0,0,0,0,4,1,292,10,25,5,11,1,0,0,0,0
050,28,001,Mississippi,Adams County,1,7,1883,1132,751,650,214,448,511,14,4,13,13,1,0,6,9,653,221,452,516,17,8,15,17,1,3,730,740,279,211,428,505,4,3,13,13,1,0,5,8,281,218,431,509,7,7,15,16,1,3,402,11,371,3,20,6,10,1,0,0,0,0,1,1,372,3,21,7,10,1,0,1,0,0
050,28,001,Mississippi,Adams County,1,8,2059,1298,761,791,269,481,476,8,3,7,3,0,0,11,10,799,278,483,480,16,7,11,7,1,0,842,750,387,261,442,475,1,3,7,3,0,0,5,8,390,268,443,478,4,5,9,7,1,0,456,11,404,8,39,1,7,0,0,0,0,0,6,2,409,10,40,2,12,2,2,0,0,0
050,28,001,Mississippi,Adams County,1,9,1897,1146,751,710,269,409,462,9,6,10,4,3,1,5,9,715,277,411,466,9,9,13,7,3,1,718,738,319,260,384,460,2,6,9,4,0,0,4,8,323,267,385,463,2,9,12,7,0,0,428,13,391,9,25,2,7,0,1,0,3,1,1,1,392,10,26,3,7,0,1,0,3,1
050,28,001,Mississippi,Adams County,1,10,1729,986,743,624,268,333,455,12,3,6,9,0,0,11,8,631,274,339,460,16,7,9,11,2,0,670,727,336,255,314,452,5,3,6,9,0,0,9,8,342,261,319,457,7,7,9,11,2,0,316,16,288,13,19,3,7,0,0,0,0,0,2,0,289,13,20,3,9,0,0,0,0,0
